stockid,stockname,date,lag_close,open,high,low,close,volume,amount
881001.WI,万得全A,20140623,2280.1732,2282.6386,2300.6233,2282.6386,2292.4915,14297686425,1.42E+11
881001.WI,万得全A,20140624,2292.4915,2293.0185,2309.054,2292.5476,2309.0536,14661911563,1.49E+11
881001.WI,万得全A,20140625,2309.0536,2307.6317,2307.6317,2289.7059,2298.2337,13957922067,1.40E+11
881001.WI,万得全A,20140626,2298.2337,2299.4797,2327.1585,2299.4797,2325.1149,17268704859,1.76E+11
881001.WI,万得全A,20140627,2325.1149,2324.8811,2346.739,2319.0607,2336.5705,20388321598,1.96E+11
881001.WI,万得全A,20140630,2336.5705,2339.6034,2357.9438,2338.8822,2357.6363,20586615123,2.03E+11
881001.WI,万得全A,20140701,2357.6363,2361.5302,2366.0787,2353.5925,2366.0787,20793550165,2.08E+11
881001.WI,万得全A,20140702,2366.0787,2366.2148,2377.8777,2356.4537,2377.8769,22332826573,2.19E+11
881001.WI,万得全A,20140703,2377.8769,2377.8299,2398.6368,2372.4973,2393.4509,24861280279,2.34E+11
881001.WI,万得全A,20140704,2393.4509,2394.3206,2397.3629,2386.2698,2391.0989,21770698604,2.12E+11
881001.WI,万得全A,20140707,2391.0989,2391.1783,2398.7912,2379.4869,2390.151,20155112246,2.02E+11
881001.WI,万得全A,20140708,2390.151,2388.4111,2402.6175,2372.8046,2402.6175,20231029816,2.07E+11
881001.WI,万得全A,20140709,2402.6175,2400.0823,2404.4772,2365.8196,2366.0937,23652693830,2.42E+11
881001.WI,万得全A,20140710,2366.0937,2365.4663,2376.9185,2361.0274,2364.7046,20103447879,2.04E+11
881001.WI,万得全A,20140711,2364.7046,2364.4928,2388.4289,2363.0339,2382.9688,21125653672,2.03E+11
881001.WI,万得全A,20140714,2382.9688,2385.9848,2413.9798,2382.5647,2413.9798,23350979502,2.30E+11
881001.WI,万得全A,20140715,2413.9798,2411.2643,2415.4801,2396.5999,2410.7474,25497539627,2.46E+11
881001.WI,万得全A,20140716,2410.7474,2408.3049,2417.3767,2388.023,2395.6098,25084701981,2.24E+11
881001.WI,万得全A,20140717,2395.6098,2392.6429,2392.6429,2368.468,2382.671,19499617435,1.75E+11
881001.WI,万得全A,20140718,2382.671,2375.6292,2402.8034,2373.0725,2390.0218,19573204346,1.76E+11
881001.WI,万得全A,20140721,2390.0218,2389.0111,2395.4128,2377.9434,2387.7172,17927729538,1.69E+11
881001.WI,万得全A,20140722,2387.7172,2383.8776,2421.7533,2383.7693,2419.824,22603153832,2.08E+11
881001.WI,万得全A,20140723,2419.824,2419.335,2430.4376,2400.0687,2409.4374,25021981003,2.25E+11
881001.WI,万得全A,20140724,2409.4374,2409.1955,2428.3741,2398.2941,2425.3941,28985685649,2.54E+11
881001.WI,万得全A,20140725,2425.3941,2428.4118,2450.6978,2426.3584,2450.6978,24971875995,2.16E+11
881001.WI,万得全A,20140728,2450.6978,2460.8774,2510.2163,2460.8774,2509.3645,38597485906,3.29E+11
881001.WI,万得全A,20140729,2509.3645,2512.5986,2538.9345,2504.9877,2529.6144,34907838715,3.15E+11
881001.WI,万得全A,20140730,2529.6144,2524.9492,2538.8104,2519.523,2532.8337,32622530548,3.00E+11
881001.WI,万得全A,20140731,2532.8337,2532.7028,2559.7216,2528.1792,2559.7216,29713423340,2.74E+11
881001.WI,万得全A,20140801,2559.7216,2554.8819,2574.3754,2531.7157,2533.1109,34481820403,3.12E+11
881001.WI,万得全A,20140804,2533.1109,2538.4288,2578.8804,2537.1056,2578.8804,30465133468,2.78E+11
881001.WI,万得全A,20140805,2578.8804,2580.872,2586.0977,2563.9856,2586.0503,32072584965,2.97E+11
881001.WI,万得全A,20140806,2586.0503,2578.3752,2598.5037,2561.3162,2592.0718,32438436884,2.91E+11
881001.WI,万得全A,20140807,2592.0718,2591.9605,2600.8328,2559.4113,2560.6531,31832633030,2.86E+11
881001.WI,万得全A,20140808,2560.6531,2562.8469,2580.4768,2559.1855,2573.9955,25298765637,2.39E+11
881001.WI,万得全A,20140811,2573.9955,2580.1811,2613.973,2580.1811,2613.973,28258243127,2.74E+11
881001.WI,万得全A,20140812,2613.973,2612.5536,2618.0719,2602.5211,2618.0249,29129436975,2.87E+11
881001.WI,万得全A,20140813,2618.0249,2618.2506,2627.4083,2588.685,2619.2087,32514693482,3.08E+11
881001.WI,万得全A,20140814,2619.2087,2617.1132,2630.9545,2597.7298,2599.7814,31843756660,3.03E+11
881001.WI,万得全A,20140815,2599.7814,2601.1076,2633.0308,2596.7269,2629.5969,29193095638,2.84E+11
881001.WI,万得全A,20140818,2629.5969,2635.7058,2659.8761,2635.7058,2659.8761,32496235696,3.21E+11
881001.WI,万得全A,20140819,2659.8761,2665.1574,2671.107,2647.2436,2666.8075,35489348143,3.56E+11
881001.WI,万得全A,20140820,2666.8075,2665.1341,2674.4574,2654.1634,2661.8176,32700180140,3.17E+11
881001.WI,万得全A,20140821,2661.8176,2662.5622,2664.2067,2629.0492,2658.3447,31578235573,3.11E+11
881001.WI,万得全A,20140822,2658.3447,2656.7068,2678.1935,2653.8758,2675.1288,30170382748,3.10E+11
881001.WI,万得全A,20140825,2675.1288,2676.102,2676.293,2645.6754,2652.3308,29866703077,2.96E+11
881001.WI,万得全A,20140826,2652.3308,2647.234,2657.0008,2605.4359,2614.4655,30252966625,2.93E+11
881001.WI,万得全A,20140827,2614.4655,2612.9308,2631.5113,2612.9308,2623.4567,23076755361,2.32E+11
881001.WI,万得全A,20140828,2623.4567,2624.2451,2631.6849,2596.7775,2601.2021,23544466333,2.36E+11
881001.WI,万得全A,20140829,2601.2021,2602.9971,2632.1693,2599.2293,2632.1693,19557944539,2.00E+11
881001.WI,万得全A,20140901,2632.1693,2635.64,2668.6635,2635.4759,2668.6635,24591324477,2.59E+11
881001.WI,万得全A,20140902,2668.6635,2675.2603,2709.4786,2670.6025,2709.4786,34993628993,3.62E+11
881001.WI,万得全A,20140903,2709.4786,2714.0697,2736.3754,2714.0697,2733.3007,38714911061,3.98E+11
881001.WI,万得全A,20140904,2733.3007,2735.9225,2757.6872,2727.6135,2757.6845,37479704305,3.92E+11
881001.WI,万得全A,20140905,2757.6845,2763.1326,2777.166,2753.239,2776.7829,38749725506,3.90E+11
881001.WI,万得全A,20140909,2776.7829,2780.3263,2788.1701,2762.1759,2785.6049,36653940247,3.70E+11
881001.WI,万得全A,20140910,2785.6049,2776.05,2790.4753,2763.0834,2787.1502,35857391721,3.59E+11
881001.WI,万得全A,20140911,2787.1502,2786.0714,2821.919,2767.3954,2781.7142,41868406109,4.31E+11
881001.WI,万得全A,20140912,2781.7142,2778.1808,2809.5801,2772.5414,2809.5801,35290600787,3.46E+11
881001.WI,万得全A,20140915,2809.5801,2807.7552,2828.0688,2799.4703,2826.6641,39998180441,4.04E+11
881001.WI,万得全A,20140916,2826.6641,2829.518,2833.2228,2744.8186,2746.4511,53665364298,4.94E+11
881001.WI,万得全A,20140917,2746.4511,2748.8111,2766.1823,2726.124,2766.1497,37203275229,3.35E+11
881001.WI,万得全A,20140918,2766.1497,2761.8147,2784.401,2754.8789,2782.2675,33519006624,3.01E+11
881001.WI,万得全A,20140919,2782.2675,2783.4484,2810.4274,2776.7241,2807.6867,31119641987,3.03E+11
881001.WI,万得全A,20140922,2807.6867,2802.4906,2802.4906,2757.084,2763.8366,32119801351,3.17E+11
881001.WI,万得全A,20140923,2763.8366,2763.9652,2797.9318,2763.9141,2797.5602,29262075889,2.97E+11
881001.WI,万得全A,20140924,2797.5602,2791.1243,2843.7237,2785.2166,2843.1642,39329804322,3.84E+11
881001.WI,万得全A,20140925,2843.1642,2853.5228,2870.6081,2832.0934,2841.5999,40666532745,4.04E+11
881001.WI,万得全A,20140926,2841.5999,2835.065,2850.0926,2824.8633,2849.3836,32266194763,3.22E+11
881001.WI,万得全A,20140929,2849.3836,2858.4143,2873.6327,2857.2035,2872.4795,36392103354,3.71E+11
881001.WI,万得全A,20140930,2872.4795,2878.0205,2889.4422,2870.0725,2886.923,34210699733,3.47E+11
881001.WI,万得全A,20141008,2886.923,2897.4203,2926.7028,2881.3614,2926.7028,36956471482,3.87E+11
881001.WI,万得全A,20141009,2926.7028,2930.2111,2939.9741,2899.7908,2935.1389,43944777613,4.46E+11
881001.WI,万得全A,20141010,2935.1389,2926.3288,2936.6581,2904.9473,2920.1554,41959096317,4.16E+11
881001.WI,万得全A,20141013,2920.1554,2908.8211,2913.3186,2873.6624,2913.3186,37575997934,3.77E+11
881001.WI,万得全A,20141014,2913.3186,2908.898,2932.5327,2888.1562,2904.3851,36880197919,3.68E+11
881001.WI,万得全A,20141015,2904.3851,2902.9555,2922.0237,2880.4739,2922.0237,36859671228,3.65E+11
881001.WI,万得全A,20141016,2922.0237,2905.2166,2938.12,2885.7595,2885.7597,42241681612,4.11E+11
881001.WI,万得全A,20141017,2885.7597,2881.019,2893.8467,2816.669,2865.0514,38064398993,3.77E+11
881001.WI,万得全A,20141020,2865.0514,2871.7157,2896.9826,2867.6916,2896.9826,28847082655,3.01E+11
881001.WI,万得全A,20141021,2896.9826,2895.8661,2904.2906,2869.2324,2871.1582,30049953323,3.07E+11
881001.WI,万得全A,20141022,2871.1582,2871.3752,2886.5175,2841.7052,2843.1659,27447897077,2.89E+11
881001.WI,万得全A,20141023,2843.1659,2836.9699,2847.7764,2794.2262,2803.206,29510152756,2.93E+11
881001.WI,万得全A,20141024,2803.206,2804.332,2822.8467,2795.7733,2804.9073,23114691391,2.35E+11
881001.WI,万得全A,20141027,2804.9073,2793.1517,2806.7293,2776.0338,2805.8149,23129953725,2.38E+11
881001.WI,万得全A,20141028,2805.8149,2811.9816,2875.3501,2811.9816,2875.3501,31709051876,3.29E+11
881001.WI,万得全A,20141029,2875.3501,2884.2354,2929.0775,2878.2165,2919.0965,45285944054,4.51E+11
881001.WI,万得全A,20141030,2919.0965,2918.4184,2937.243,2910.4034,2929.2672,46764839574,4.33E+11
881001.WI,万得全A,20141031,2929.2672,2933.4372,2947.9087,2912.2252,2946.7975,50002241987,4.53E+11
881001.WI,万得全A,20141103,2946.7975,2953.0185,2971.9884,2949.4125,2967.7062,47133119876,4.22E+11
881001.WI,万得全A,20141104,2967.7062,2958.8567,2958.8567,2958.8567,2958.8567,48135761023,4.25E+11
881001.WI,万得全A,20141105,2958.8567,2959.7274,2963.9935,2940.9232,2952.1657,42205260477,3.80E+11
