stockid,stockname,date,close,stockvalue
000001.SZ,平安银行,20030513,4.143,23272032902
000001.SZ,平安银行,20030514,4.1812,23486073338
000001.SZ,平安银行,20030515,4.2435,23836321325
000001.SZ,平安银行,20030516,4.3647,24517359077
000001.SZ,平安银行,20030519,4.434,24906523507
000001.SZ,平安银行,20030520,4.3405,24381151527
000001.SZ,平安银行,20030521,4.292,24108736426
000001.SZ,平安银行,20030522,4.3405,24381151527
000001.SZ,平安银行,20030523,4.3613,24497900856
000001.SZ,平安银行,20030526,4.4098,24770315957
000001.SZ,平安银行,20030527,4.4063,24750857735
000001.SZ,平安银行,20030528,4.3682,24536817299
000001.SZ,平安银行,20030529,4.3786,24595191963
000001.SZ,平安银行,20030530,4.3474,24420067970
000001.SZ,平安银行,20030602,4.3059,24186569312
000001.SZ,平安银行,20030603,4.2539,23894695990
000001.SZ,平安银行,20030604,4.3232,24283860420
000001.SZ,平安银行,20030605,4.2608,23933612433
000001.SZ,平安银行,20030606,4.1708,23427698674
000001.SZ,平安银行,20030609,4.1119,23096908909
000001.SZ,平安银行,20030610,4.1292,23194200016
000001.SZ,平安银行,20030611,4.1985,23583364446
000001.SZ,平安银行,20030612,4.15,23310949345
000001.SZ,平安银行,20030613,4.2054,23622280889
000001.SZ,平安银行,20030616,4.1534,23330407567
000001.SZ,平安银行,20030617,4.1049,23057992466
000001.SZ,平安银行,20030618,4.1084,23077450687
000001.SZ,平安银行,20030619,4.0218,22590995150
000001.SZ,平安银行,20030620,3.9698,22299121828
000001.SZ,平安银行,20030623,3.9525,22201830720
000001.SZ,平安银行,20030624,3.9837,22376954714
000001.SZ,平安银行,20030625,3.9283,22065623170
000001.SZ,平安银行,20030626,3.9387,22123997834
000001.SZ,平安银行,20030627,3.8486,21618084075
000001.SZ,平安银行,20030630,3.8417,21579167632
000001.SZ,平安银行,20030701,3.8382,21559709411
000001.SZ,平安银行,20030702,3.9144,21987790284
000001.SZ,平安银行,20030703,3.9179,22007248505
000001.SZ,平安银行,20030704,3.8798,21793208069
000001.SZ,平安银行,20030707,3.8659,21715375183
000001.SZ,平安银行,20030708,3.9144,21987790284
000001.SZ,平安银行,20030709,3.8659,21715375183
000001.SZ,平安银行,20030710,3.9456,22162914277
000001.SZ,平安银行,20030711,3.9179,22007248505
000001.SZ,平安银行,20030714,3.859,21676458740
000001.SZ,平安银行,20030715,3.8763,21773749847
000001.SZ,平安银行,20030716,3.8936,21871040955
000001.SZ,平安银行,20030717,3.9179,22007248505
000001.SZ,平安银行,20030718,3.7793,21228919646
000001.SZ,平安银行,20030721,3.6927,20742464108
000001.SZ,平安银行,20030722,3.6581,20547881893
000001.SZ,平安银行,20030723,3.7239,20917588102
000001.SZ,平安银行,20030724,3.665,20586798336
000001.SZ,平安银行,20030725,3.6373,20431132565
000001.SZ,平安银行,20030728,3.5992,20217092128
000001.SZ,平安银行,20030729,3.6234,20353299679
000001.SZ,平安银行,20030730,3.6823,20684089444
000001.SZ,平安银行,20030731,3.6754,20645173001
000001.SZ,平安银行,20030801,3.7412,21014879209
000001.SZ,平安银行,20030804,3.7689,21170544981
000001.SZ,平安银行,20030805,3.7447,21034337431
000001.SZ,平安银行,20030806,3.7343,20975962766
000001.SZ,平安银行,20030807,3.7932,21306752532
000001.SZ,平安银行,20030808,3.71,20839755216
000001.SZ,平安银行,20030811,3.7204,20898129880
000001.SZ,平安银行,20030812,3.7274,20937046323
000001.SZ,平安银行,20030813,3.6789,20664631222
000001.SZ,平安银行,20030814,3.6685,20606256558
000001.SZ,平安银行,20030815,3.7377,20995420988
000001.SZ,平安银行,20030818,3.7689,21170544981
000001.SZ,平安银行,20030819,3.762,21131628538
000001.SZ,平安银行,20030820,3.717,20878671659
000001.SZ,平安银行,20030821,3.7585,21112170317
000001.SZ,平安银行,20030822,3.7239,20917588102
000001.SZ,平安银行,20030825,3.6442,20470049007
000001.SZ,平安银行,20030826,3.6442,20470049007
000001.SZ,平安银行,20030827,3.6269,20372757900
000001.SZ,平安银行,20030828,3.5334,19847385920
000001.SZ,平安银行,20030829,3.5784,20100342799
000001.SZ,平安银行,20030901,3.6096,20275466793
000001.SZ,平安银行,20030902,3.5819,20119801021
000001.SZ,平安银行,20030903,3.5888,20158717464
000001.SZ,平安银行,20030904,3.5923,20178175685
000001.SZ,平安银行,20030905,3.5368,19866844141
000001.SZ,平安银行,20030908,3.5057,19691720148
000001.SZ,平安银行,20030909,3.4814,19555512597
000001.SZ,平安银行,20030910,3.5057,19691720148
000001.SZ,平安银行,20030911,3.5334,19847385920
000001.SZ,平安银行,20030912,3.4537,19399846826
000001.SZ,平安银行,20030915,3.329,18699350852
000001.SZ,平安银行,20030916,3.3602,18874474845
000001.SZ,平安银行,20030917,3.2597,18310186422
000001.SZ,平安银行,20030918,3.2874,18465852194
000001.SZ,平安银行,20030919,3.284,18446393973
000001.SZ,平安银行,20030922,3.2528,18271269979
000001.SZ,平安银行,20030923,3.3047,18563143301
000001.SZ,平安银行,20030924,3.2909,18485310416
000001.SZ,平安银行,20030925,3.2389,18193437093
000001.SZ,平安银行,20030926,3.2355,18173978872
000001.SZ,平安银行,20030929,3.1932,17648606891
000001.SZ,平安银行,20030930,3.2284,17843189106
000001.SZ,平安银行,20031008,3.239,17901563771
000001.SZ,平安银行,20031009,3.2284,17843189106
000001.SZ,平安银行,20031010,3.3094,18290728201
000001.SZ,平安银行,20031013,3.2883,18173978872
000001.SZ,平安银行,20031014,3.2214,17804272663
000001.SZ,平安银行,20031015,3.1826,17590232227
000001.SZ,平安银行,20031016,3.1826,17590232227
000001.SZ,平安银行,20031017,3.1686,17512399341
000001.SZ,平安银行,20031020,3.1545,17434566455
000001.SZ,平安银行,20031021,3.1158,17220526019
000001.SZ,平安银行,20031022,3.1756,17551315784
000001.SZ,平安银行,20031023,3.1474,17395650012
000001.SZ,平安银行,20031024,3.1263,17278900683
000001.SZ,平安银行,20031027,3.0629,16928652696
000001.SZ,平安银行,20031028,3.0946,17103776690
000001.SZ,平安银行,20031029,3.0313,16753528703
000001.SZ,平安银行,20031030,2.8904,15975199843
000001.SZ,平安银行,20031031,2.8658,15838992293
000001.SZ,平安银行,20031103,2.8764,15897366957
000001.SZ,平安银行,20031104,2.9538,16325447830
000001.SZ,平安银行,20031105,2.8834,15936283400
000001.SZ,平安银行,20031106,2.8306,15644410078
000001.SZ,平安银行,20031107,2.7778,15352536756
000001.SZ,平安银行,20031110,2.8165,15566577192
000001.SZ,平安银行,20031111,2.82,15586035413
000001.SZ,平安银行,20031112,2.7531,15216329205
000001.SZ,平安银行,20031113,2.739,15138496319
000001.SZ,平安银行,20031114,2.7567,15235787427
000001.SZ,平安银行,20031117,2.7144,15002288769
000001.SZ,平安银行,20031118,2.6968,14904997661
000001.SZ,平安银行,20031119,2.7743,15333078534
000001.SZ,平安银行,20031120,2.9116,16091949172
000001.SZ,平安银行,20031121,2.8447,15722242964
000001.SZ,平安银行,20031124,2.9432,16267073166
000001.SZ,平安银行,20031125,3.0594,16909194475
000001.SZ,平安银行,20031126,3.0277,16734070481
000001.SZ,平安银行,20031127,2.9292,16189240280
000001.SZ,平安银行,20031128,2.9503,16305989609
000001.SZ,平安银行,20031201,3.0277,16734070481
000001.SZ,平安银行,20031202,3.0031,16597862931
000001.SZ,平安银行,20031203,2.9961,16558946488
000001.SZ,平安银行,20031204,3.0453,16831361589
000001.SZ,平安银行,20031205,3.0277,16734070481
000001.SZ,平安银行,20031208,2.9855,16500571824
000001.SZ,平安银行,20031209,2.9644,16383822495
000001.SZ,平安银行,20031210,3.0348,16772986924
000001.SZ,平安银行,20031211,3.0982,17123234911
000001.SZ,平安银行,20031212,3.1826,17590232227
000001.SZ,平安银行,20031215,3.1369,17337275348
000001.SZ,平安银行,20031216,3.0946,17103776690
000001.SZ,平安银行,20031217,3.0665,16948110918
000001.SZ,平安银行,20031218,3.0348,16772986924
000001.SZ,平安银行,20031219,2.9679,16403280716
000001.SZ,平安银行,20031222,3.07,16967569139
000001.SZ,平安银行,20031223,3.0911,17084318468
000001.SZ,平安银行,20031224,3.1439,17376191791
000001.SZ,平安银行,20031225,3.0911,17084318468
000001.SZ,平安银行,20031226,3.0841,17045402025
000001.SZ,平安银行,20031229,3.0277,16734070481
000001.SZ,平安银行,20031230,3.0629,16928652696
000001.SZ,平安银行,20031231,2.9961,16558946488
000001.SZ,平安银行,20040102,3.0418,16811903367
000001.SZ,平安银行,20040105,3.1404,17356733569
000001.SZ,平安银行,20040106,3.2847,18154520650
000001.SZ,平安银行,20040107,3.3059,18271269979
000001.SZ,平安银行,20040108,3.3129,18310186422
000001.SZ,平安银行,20040109,3.1791,17570774005
000001.SZ,平安银行,20040112,3.2355,17882105549
000001.SZ,平安银行,20040113,3.2319,17862647328
000001.SZ,平安银行,20040114,3.1791,17570774005
000001.SZ,平安银行,20040115,3.2038,17706981556
000001.SZ,平安银行,20040116,3.2671,18057229543
000001.SZ,平安银行,20040129,3.3552,18543685080
000001.SZ,平安银行,20040130,3.2671,18057229543
000001.SZ,平安银行,20040202,3.4044,18816100181
000001.SZ,平安银行,20040203,3.4608,19127431725
000001.SZ,平安银行,20040204,3.5241,19477679711
000001.SZ,平安银行,20040205,3.5418,19574970819
000001.SZ,平安银行,20040206,3.7002,20450590786
000001.SZ,平安银行,20040209,3.7283,20606256558
000001.SZ,平安银行,20040210,3.7812,20898129880
000001.SZ,平安银行,20040211,3.7389,20664631222
000001.SZ,平安银行,20040212,3.7002,20450590786
000001.SZ,平安银行,20040213,3.6086,19944677027
000001.SZ,平安银行,20040216,3.7319,20625714779
000001.SZ,平安银行,20040217,3.7213,20567340115
000001.SZ,平安银行,20040218,3.7072,20489507229
000001.SZ,平安银行,20040219,3.7283,20606256558
000001.SZ,平安银行,20040220,3.9149,21637542297
000001.SZ,平安银行,20040223,3.841,21228919646
000001.SZ,平安银行,20040224,3.7354,20645173001
000001.SZ,平安银行,20040225,3.6262,20041968135
000001.SZ,平安银行,20040226,3.6403,20119801021
000001.SZ,平安银行,20040227,3.6474,20158717464
000001.SZ,平安银行,20040301,3.6509,20178175685
000001.SZ,平安银行,20040302,3.6791,20333841457
000001.SZ,平安银行,20040303,3.7354,20645173001
000001.SZ,平安银行,20040304,3.8938,21520792968
000001.SZ,平安银行,20040305,3.7565,20761922330
000001.SZ,平安银行,20040308,3.665,20256008571
000001.SZ,平安银行,20040309,3.672,20294925014
000001.SZ,平安银行,20040310,3.76,20781380551
000001.SZ,平安银行,20040311,3.7988,20995420988
000001.SZ,平安银行,20040312,3.753,20742464108
000001.SZ,平安银行,20040315,3.8621,21345668975
000001.SZ,平安银行,20040316,3.8375,21209461424
000001.SZ,平安银行,20040317,3.9537,21851582733
000001.SZ,平安银行,20040318,3.8727,21404043639
000001.SZ,平安银行,20040319,3.9325,21734833404
000001.SZ,平安银行,20040322,3.9818,22007248505
000001.SZ,平安银行,20040323,3.9009,21559709411
000001.SZ,平安银行,20040324,3.834,21190003203
000001.SZ,平安银行,20040325,3.8304,21170544981
000001.SZ,平安银行,20040326,3.8199,21112170317
000001.SZ,平安银行,20040329,3.7107,20508965450
000001.SZ,平安银行,20040330,3.7389,20664631222
000001.SZ,平安银行,20040331,3.753,20742464108
000001.SZ,平安银行,20040401,3.7636,20800838773
000001.SZ,平安银行,20040402,3.7776,20878671659
000001.SZ,平安银行,20040405,3.7283,20606256558
000001.SZ,平安银行,20040406,3.7495,20723005887
000001.SZ,平安银行,20040407,3.7002,20450590786
000001.SZ,平安银行,20040408,3.6579,20217092128
000001.SZ,平安银行,20040409,3.6051,19925218806
000001.SZ,平安银行,20040412,3.6192,20003051692
000001.SZ,平安银行,20040413,3.4854,19263639275
000001.SZ,平安银行,20040414,3.3868,18718809073
000001.SZ,平安银行,20040415,3.4467,19049598839
000001.SZ,平安银行,20040416,3.4326,18971765953
000001.SZ,平安银行,20040419,3.2918,18193437093
000001.SZ,平安银行,20040420,3.3023,18251811758
000001.SZ,平安银行,20040421,3.3516,18524226858
000001.SZ,平安银行,20040422,3.3798,18679892630
000001.SZ,平安银行,20040423,3.3023,18251811758
000001.SZ,平安银行,20040426,3.2953,18212895315
000001.SZ,平安银行,20040427,3.2319,17862647328
000001.SZ,平安银行,20040428,3.2531,17979396657
000001.SZ,平安银行,20040429,3.2531,17979396657
000001.SZ,平安银行,20040430,3.2847,18154520650
000001.SZ,平安银行,20040510,3.1932,17648606891
000001.SZ,平安银行,20040511,3.2249,17823730885
000001.SZ,平安银行,20040512,3.2883,18173978872
000001.SZ,平安银行,20040513,3.2812,18135062429
000001.SZ,平安银行,20040514,3.2108,17745897999
000001.SZ,平安银行,20040517,3.1826,17590232227
000001.SZ,平安银行,20040518,3.2566,17998854878
000001.SZ,平安银行,20040519,3.246,17940480214
000001.SZ,平安银行,20040520,3.2143,17765356220
000001.SZ,平安银行,20040521,3.2319,17862647328
000001.SZ,平安银行,20040524,3.2108,17745897999
000001.SZ,平安银行,20040525,3.1756,17551315784
000001.SZ,平安银行,20040526,3.1193,17239984240
000001.SZ,平安银行,20040527,3.239,17901563771
000001.SZ,平安银行,20040528,3.2566,17998854878
000001.SZ,平安银行,20040531,3.3868,18718809073
000001.SZ,平安银行,20040601,3.3974,18777183738
000001.SZ,平安银行,20040602,3.4995,19341472161
000001.SZ,平安银行,20040603,3.4185,18893933067
000001.SZ,平安银行,20040604,3.3904,18738267295
000001.SZ,平安银行,20040607,3.3129,18310186422
000001.SZ,平安银行,20040608,3.239,17901563771
000001.SZ,平安银行,20040609,3.2038,17706981556
000001.SZ,平安银行,20040610,3.1967,17668065113
000001.SZ,平安银行,20040611,3.1967,17668065113
000001.SZ,平安银行,20040614,3.1298,17298358905
000001.SZ,平安银行,20040615,3.2742,18096145986
000001.SZ,平安银行,20040616,3.2425,17921021992
000001.SZ,平安银行,20040617,3.1686,17512399341
000001.SZ,平安银行,20040618,3.2038,17706981556
000001.SZ,平安银行,20040621,3.1967,17668065113
000001.SZ,平安银行,20040622,3.2073,17726439777
000001.SZ,平安银行,20040623,3.1862,17609690448
000001.SZ,平安银行,20040624,3.1404,17356733569
000001.SZ,平安银行,20040625,3.1228,17259442462
000001.SZ,平安银行,20040628,2.9608,16364364273
000001.SZ,平安银行,20040629,3.0277,16734070481
000001.SZ,平安银行,20040630,3.0277,16734070481
000001.SZ,平安银行,20040701,3.0841,17045402025
000001.SZ,平安银行,20040702,3.0594,16909194475
000001.SZ,平安银行,20040705,3.0418,16811903367
000001.SZ,平安银行,20040706,3.0559,16889736253
000001.SZ,平安银行,20040707,3.0137,16656237595
000001.SZ,平安银行,20040708,2.9961,16558946488
000001.SZ,平安银行,20040709,2.9749,16442197159
000001.SZ,平安银行,20040712,2.9221,16150323837
000001.SZ,平安银行,20040713,2.9397,16247614944
000001.SZ,平安银行,20040714,2.9151,16111407394
000001.SZ,平安银行,20040715,2.9573,16344906052
000001.SZ,平安银行,20040716,3.0242,16714612260
000001.SZ,平安银行,20040719,3.0242,16714612260
000001.SZ,平安银行,20040720,2.9785,16461655381
000001.SZ,平安银行,20040721,2.9538,16325447830
000001.SZ,平安银行,20040722,2.8975,16014116286
000001.SZ,平安银行,20040723,2.8658,15838992293
000001.SZ,平安银行,20040726,2.8552,15780617628
000001.SZ,平安银行,20040727,2.8306,15644410078
000001.SZ,平安银行,20040728,2.8517,15761159407
000001.SZ,平安银行,20040729,2.8869,15955741622
000001.SZ,平安银行,20040730,2.8552,15780617628
000001.SZ,平安银行,20040802,2.8376,15683326521
000001.SZ,平安银行,20040803,2.8271,15624951856
000001.SZ,平安银行,20040804,2.8834,15936283400
000001.SZ,平安银行,20040805,2.8482,15741701185
000001.SZ,平安银行,20040806,2.8517,15761159407
000001.SZ,平安银行,20040809,2.8587,15800075850
000001.SZ,平安银行,20040810,2.8658,15838992293
000001.SZ,平安银行,20040811,2.8482,15741701185
000001.SZ,平安银行,20040812,2.8059,15508202528
000001.SZ,平安银行,20040813,2.8271,15624951856
000001.SZ,平安银行,20040816,2.8376,15683326521
000001.SZ,平安银行,20040817,2.8411,15702784742
000001.SZ,平安银行,20040818,2.8623,15819534071
000001.SZ,平安银行,20040819,2.8482,15741701185
000001.SZ,平安银行,20040820,2.8728,15877908736
000001.SZ,平安银行,20040823,2.8482,15741701185
000001.SZ,平安银行,20040824,2.8623,15819534071
000001.SZ,平安银行,20040825,2.8447,15722242964
000001.SZ,平安银行,20040826,2.8165,15566577192
000001.SZ,平安银行,20040827,2.8024,15488744306
000001.SZ,平安银行,20040830,2.8376,15683326521
000001.SZ,平安银行,20040831,2.8728,15877908736
000001.SZ,平安银行,20040901,2.8235,15605493635
000001.SZ,平安银行,20040902,2.82,15586035413
000001.SZ,平安银行,20040903,2.8095,15527660749
000001.SZ,平安银行,20040906,2.8059,15508202528
000001.SZ,平安银行,20040907,2.8552,15780617628
000001.SZ,平安银行,20040908,2.8482,15741701185
000001.SZ,平安银行,20040909,2.7919,15430369642
000001.SZ,平安银行,20040910,2.8411,15702784742
000001.SZ,平安银行,20040913,2.7848,15391453199
000001.SZ,平安银行,20040914,2.8482,15741701185
000001.SZ,平安银行,20040915,2.9327,16208698501
000001.SZ,平安银行,20040916,2.9397,16247614944
000001.SZ,平安银行,20040917,2.9996,16578404709
000001.SZ,平安银行,20040920,3.0876,17064860247
000001.SZ,平安银行,20040921,3.0559,16889736253
000001.SZ,平安银行,20040922,3.07,16967569139
000001.SZ,平安银行,20040923,3.1439,17376191791
000001.SZ,平安银行,20040924,3.0242,16714612260
000001.SZ,平安银行,20040927,2.9221,16150323837
000001.SZ,平安银行,20040928,2.894,15994658065
000001.SZ,平安银行,20040929,2.8552,15780617628
000001.SZ,平安银行,20040930,2.8728,15877908736
000001.SZ,平安银行,20041008,2.8869,15955741622
